reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9947ea2b-9c26-40f9-b255-01d074797385,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya isi pulsa 20rb blm dpake sama sekali dan baru diisi kemarin tapi pagi ini saya cek pulsa berkurang 13rb, sayang loh wlpun mnurut sbgian orang nominalnya kecil tapi itu berharga dan bisa dipakai untuk 3 hari kedepan, tapi pulsanya malah hilang pdhal saya gapernah hutang kuota/pulsa.",1,0,82.10.0,2025-12-04 02:39:44,"Selamat siang Ibu Syarifa, mohon maaf atas pengalamannya. Pastikan sudah cek history pemakaian melalui *885# ya. Jika masih terkendala, silakan dapat infokan detail datanya melalui WA Official IM3 di 0855-1000-185. Terima Kasih. 💛 ^Nila",2025-12-04 05:31:28,82.10.0
633b94c7-f2c6-40e9-8620-d344ca160191,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,spam pop-up add. what a what?,1,0,82.10.0,2025-12-04 01:11:13,"Hi Mrs Dilla, thank you for reporting this issue. We would like to look into it – could you please tell us more details through IM3 Official WhatsApp 0855-1000-185? Apologies for any inconvenience caused ^Valy",2025-12-04 10:30:05,82.10.0
6f4237e3-fc29-40fc-a371-d0ad35f835b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak jelas. Saya melakukan pembelian paket internet dari pagi statusnya ""diproses"" dan tidak berubah sampai malam. Sudah coba menghubungi hotline via WhatsApp dan mengikuti arahan bot, tetap tidak berubah, hingga dialihkan via live chat pun tidak ada hasilnya. Sangat disayangkan, padahal cs sudah responsif di awal tapi setelah mengikuti arahan dan memberikan informasi yang diminta malah hilang dan kembali chatting dengan bot.",2,0,82.10.0,2025-12-04 00:44:48,"Selamat pagi Ibu Freyashela, maaf sebelumnya. Silakan bisa atur jaringan ke 2G saat proses registrasi. Jika butuh bantuan lebih lanjut, infokan detailnya melalui WA Official IM3 di 0855-1000-185 untuk pengecekan lebih lanjut. Terima Kasih. 💛 ^Nila",2025-12-04 02:47:51,82.10.0
2e23e76e-cf62-481c-9e82-1f3b6514f71a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalo bisa, fitur kuota favorite bisa ditambahkan secara manual",4,0,82.6.0,2025-12-03 19:44:10,,,82.6.0
0b792f00-97f3-412d-bd99-ebb836c66896,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"whats wrong with the price, its astronomically high than avg internet oackage in indonesia, shame on you isat",1,0,82.9.0,2025-12-03 13:20:33,"Good morning Mr. Andre, we apologize for what you have experienced. Beforehand, you can check the package according to your needs. For information about the package, you can send the details through the official IM3 WhatsApp at 0855-1000-185. Thank you. 💛 ^Nila",2025-12-04 01:50:09,82.9.0
69c5a524-a6ba-4e99-abc7-73c5f07e8bec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jaringan gk pernah stabil,1,0,82.10.0,2025-12-03 13:09:42,"Selamat pagi Bapak Thio, mohon maaf sebelumnya. Terkait jaringan silahkan coba untuk restart device, tunggu beberapa saat dan dicoba akses kembali. Untuk bantuan lebih lanjut, silakan dapat infokan detailnya ke WA Official IM3 di 0855-1000-185. Terima kasih. 💛 ^Nila",2025-12-04 01:32:08,82.10.0
ef42547f-d346-41d6-83fc-5043ad5cfd9c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,myIM3 just won an award. For being the heaviest app to load in the whole universe.,3,1,82.10.0,2025-12-03 07:57:35,,,82.10.0
ed4bb60d-717a-48f3-b71e-defb96db9150,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I like how fast we can upgrade from prepaid to postpaid, I hope it's worth it tho",5,1,82.10.0,2025-12-03 05:35:46,,,82.10.0
f5253c2d-5e2b-4d7e-a86d-156427c0e487,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"niat jualan nggak sih, susah bener top up",1,0,82.10.0,2025-12-03 04:26:35,"Selamat Sore Bapak/Ibu Fitroni, mohon maaf untuk pengalamannya. Infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-03 09:18:28,82.10.0
4227b742-f9c9-4ae8-860e-11d10532f935,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,garbage,1,0,82.10.0,2025-12-03 04:05:56,"Selamat Sore Bapak Yusuf, mohon maaf untuk pengalamannya. Infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-03 08:52:11,82.10.0
5a88af72-259e-43a2-aa21-40f806d64c34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi cacat,1,0,,2025-12-03 03:29:20,"Selamat Sore Pelanggan IM3, maaf sebelumnya. Pastikan sudah melakukan pembaruan versi aplikasi atau clear cache. Jika memerlukan bantuan lebih lanjut, dapat menghubungi kami melalui WhatsApp Official IM3 di 0855-1000-185. Terima Kasih^Kaye 💛",2025-12-03 08:25:53,
dd873739-0391-4e70-a495-d0b1f1a1afc0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SO MUCH POPUP in this app. If each popup counts as a bite of food, it could eradicate world hunger in one day !",1,6,82.10.0,2025-12-03 01:30:59,"Good Afternoon Mr. Tio, we apologize for the notification. For further inquiries, please provide your details via IM3 Official WhatsApp number at 0855-1000-185 so we can assist you with the verification. Thank you^Kaye 💛",2025-12-03 08:00:18,82.10.0
ab775439-149f-4dab-a147-58ff0e6f75bc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masih di kasih iklan aja,1,0,82.10.0,2025-12-03 01:17:38,"Selamat Siang Bapak Linggar, mohon maaf untuk notifikasi yang muncul. Untuk pengecekan lebih lanjut dapat infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-03 07:37:36,82.10.0
5172aa1e-0df1-4f3f-a18a-39273218c1df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon hapus pop-up dan paksaan untuk upgrade ke indosat pascabayar! Harus dihapus! Setiap masuk aplikasi myIM3 selalu muncul pop-up untuk upgrade ke pascabayar dan Saat mau diklik silang malah selalu saja masuk ke halaman upgrade pascabayar. Ini sangat mengganggu, masuk aplikasi untuk cek kuota/beli kuota malah harus ke halaman yang tidak diinginkan. Kalau mau upgrade ya kita pasti upgrade sendiri, kalau tidak dipaksa pun gamau!",1,13,82.10.0,2025-12-02 22:17:15,"Hai Bapak Bambang, mohon maaf atas ketidaknyamanannya. Silakan infokan detilnya melalui IM3 Official WhatsApp di 08551000185 agar segera kami bantu lebih lanjutnya. Kami tunggu ya. Terima Kasih ^Valy",2025-12-03 07:46:13,82.10.0
ccaf85da-f56e-41a8-8a8a-ffbe044c6a36,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong ya indosat, kenapa saat saya memakai wifi dan login ke aplikasi tidak mau masuk ke tampilan beranda dan stuck di loading screen. tolong perbaiki bug ini🙏",2,0,82.10.0,2025-12-02 22:16:11,"Hai Bapak/Ibu Kel, mohon maaf sebelumnya. Pastikan sudah melakukan pembaruan versi aplikasi atau clear cache. Apabila butuh bantuan lanjut, melalui IM3 Official WhatsApp di 08551000185. Terima Kasih.^Valy",2025-12-03 07:44:57,82.10.0
efde3184-63d6-47bf-a888-5643dccc85a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kuotanya mahal-mahal mls gw,1,1,,2025-12-02 21:46:30,"Hai Ibu Allena, mohon maaf sebelumnya. Penyesuaian harga dilakukan seiring dengan upaya peningkatan kualitas layanan sebagai bentuk komitmen kami untuk terus memberikan yang terbaik bagi Anda. Dapatkan pilihan paket Hot Promo di aplikasi myIM3. Terima kasih ^Valy",2025-12-03 07:36:00,
1d756390-dadf-4e05-be9e-df2f9b4e917d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mahal. Rp 150.000 28 hari.,1,4,82.10.0,2025-12-02 18:24:31,"Hai Bapak Vickoy, mohon maaf sebelumnya. Penyesuaian harga dilakukan seiring dengan upaya peningkatan kualitas layanan sebagai bentuk komitmen kami untuk terus memberikan yang terbaik bagi Anda. Dapatkan pilihan paket Hot Promo di aplikasi myIM3. Terima kasih ^Valy",2025-12-03 07:07:31,82.10.0
d9f94834-cc89-4ccc-9e48-22eb3f786875,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jaringannya kaya babi,1,0,,2025-12-02 17:59:48,"Hai Bapak Febrianto, mohon maaf atas kendala yang Anda alami. Silakan informasikan nomor dan lokasi detail melalui IM3 Official WhatsApp di 08551000185 agar dapat kami bantu secepatnya. Terima kasih.^Valy",2025-12-03 04:23:58,
a1903f9c-9d0b-4db3-a7fe-3250112fc3fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BELAKANGAN SINYAL KALIAN KOK KAYAK YANG BASI GITU YA? JADI MALES BUAT DIANDALKAN...,1,0,,2025-12-02 17:29:41,"Hai Bapak Ferdee, mohon maaf atas kendala yang Anda alami. Silakan informasikan nomor dan lokasi detail melalui IM3 Official WhatsApp di 08551000185 agar dapat kami bantu secepatnya. Terima kasih.^Valy",2025-12-03 03:51:47,
703bdf18-4cfc-4bff-8c5b-f3fd9d218c57,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good apps,5,0,82.10.0,2025-12-02 15:01:53,,,82.10.0
49010998-8c12-4ebb-b841-9ea64bcaa50a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kualitas signal masih kurang tolong untuk ditingkatkan kembali,5,0,82.10.0,2025-12-02 12:48:28,,,82.10.0
410cb418-5399-4244-9d32-e3528b0e5606,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi buruk, selalu memaksa untuk upgrade ke Platinum. Di tap dimanapun, bahkan meskipun udah di tap tombol close (silang) tetap saja mengarah ke link yang membuka eksternal browser untuk ke Im3 Platinum. GAK GINI BOS CARANYA NGIKLAN",1,1,82.10.0,2025-12-02 10:09:07,"Selamat Malam Pelanggan IM3, mohon maaf untuk notifikasi yang muncul. Untuk pengecekan lebih lanjut dapat infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-02 14:04:54,82.10.0
9798252f-e5aa-4456-8403-438f097af8b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"APLIKASI ADWARE GILA, MAU NGISI PULSA AJA HARUS LEWATIN BERAPA BANYAK IKLAN SIH, NGESELIN BANGET SUMPAH, APLIKASI JUGA JADI LAMBAAAT, GANTI NOMOR AJA GUYS GAUSAH BUANG BUANG WAKTU",1,1,82.10.0,2025-12-02 07:59:28,"Selamat Malam Ibu Athaya, mohon maaf untuk notifikasi yang muncul. Untuk pengecekan lebih lanjut dapat infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-02 12:50:21,82.10.0
c042d45b-8177-44aa-b5b5-22761839c2e2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"woii, korupsi pulsa woiiii. tiap isi pulsa kepotong terus.",1,1,82.10.0,2025-12-02 06:36:36,"Selamat Sore Pelanggan IM3, mohon maaf sebelumnya. Silakan dicoba untuk restart HPnya, tunggu beberapa saat dan dicoba kembali. Untuk bantuan lebih lanjut, dapat infokan detilnya ke WhatsApp Official IM3 di 0855-1000-185. Terima kasih^Kaye 💛",2025-12-02 10:47:05,82.10.0
d239a8cd-5245-44fc-87ca-2e3ea95fd029,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sering terjadi lag padahal pakai hp flagship lo. saran: tambahkan fitur dark mode.,3,0,82.10.0,2025-12-02 02:30:05,,,82.10.0
5d50dec0-1df3-45f0-8934-1f3587d48c41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harga paket data makin mahal dan kuota yg didapat makin sedikit,1,0,82.10.0,2025-12-01 19:19:13,"Hai Pelanggan IM3, penyesuaian harga dilakukan seiring dengan upaya peningkatan kualitas layanan sebagai bentuk komitmen kami untuk terus memberikan yang terbaik bagi Anda. Dapatkan pilihan paket Hot Promo di aplikasi myIM3. Terima kasih.^Dona",2025-12-02 05:19:41,82.10.0
721f7ed4-5169-43cf-bbd7-79fea7f14e96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"LEMOT, MAHAL, SPAM SMS. Kalau udah gak sanggup jadi perusahaan provider, mending besok ganti aja jadi Ormas dari pada jadi operator seluler.",1,0,82.10.0,2025-12-01 18:40:50,"Hai Pelanggan IM3, penyesuaian harga dilakukan seiring dengan upaya peningkatan kualitas layanan sebagai bentuk komitmen kami untuk terus memberikan yang terbaik bagi Anda. Mengenai jaringannya, silakan informasikan nomor dan lokasi detail melalui IM3 Official WhatsApp di 08551000185 agar dapat kami bantu secepatnya. Terima kasih.^Dona",2025-12-02 05:16:08,82.10.0
74f1d0b1-a07b-4056-855d-f2147e85ee52,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mahal bett nih paket kasih murah ke, ke gw aja pliss hehe",5,0,82.10.0,2025-12-01 16:32:22,,,82.10.0
07675a03-599c-428b-9015-a0b05c96f821,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"paket 70gb, baru kepakai 30gb download apk sisa 13gb, penipu kelas kakap..",1,0,82.10.0,2025-12-01 16:03:58,"Hai Pelangggan IM3, maaf telah membuat tidak nyaman. Anda dapat melakukan pengecekan penggunaan kuota melalui aplikasi myIM3. Dapatkan bantuan melalui IM3 Official WhatsApp di 08551000185. Terima Kasih^Dona",2025-12-02 04:45:54,82.10.0
d665e6fa-2728-4091-8b85-e7e3c2b340c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bisa ngga gausah auto buka buka link ke chrome atau kirim sms yang pop up gajelas? ganggu banget,1,1,82.10.0,2025-12-01 14:43:24,"Hai Pelanggan IM3, mohon maaf atas kendala yang Anda alami. Silakan informasikan nomor HP, sisa pulsa, masa aktif nomor, dan capture pop up yang muncul melalui IM3 Official WhatsApp di 08551000185 agar dapat kami bantu secepatnya. Terima kasih.^Dona",2025-12-02 04:27:24,82.10.0
f3f590de-37d2-4340-9055-dccc44f54556,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please at least ask for user approval to agree on pop up notifications,2,0,82.10.0,2025-12-01 05:32:59,"Hi Andre, thanks for your feedback. We're constantly trying to improve our services, so your input is valuable. Should you have another feedbacks, you can always reach out through IM3 WhatsApp Official 0855-1000-185. Thank you 💛^Kaye",2024-10-30 03:11:07,82.10.0
e830ff1a-bebf-494b-9a79-c99324059065,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin banyak pop up iklan, menyebalkan",2,0,82.10.0,2025-11-30 15:55:36,"Hai Ibu Nurwidhi, mohon maaf atas ketidaknyamanannya. Silakan infokan detilnya melalui IM3 Official WhatsApp di 08551000185 agar segera kami bantu lebih lanjutnya. Kami tunggu ya. Terima Kasih ^Valy",2025-12-01 06:44:07,82.10.0
a7f30753-eff9-448c-bc82-7b1ac875ba9a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pop-up langsung masuk ke web itu sangat menggangu banget sumpah,apa gabisa di revisi lagi??",1,2,82.10.0,2025-11-30 13:10:17,"Selamat Siang Bapak Kadek, mohon maaf untuk notifikasi yang muncul. Untuk pengecekan lebih lanjut dapat infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-01 03:49:33,82.10.0
a5d894a7-bea0-4a7d-b829-eed2d9c6fc2c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paketan kok 28 hari,1,0,82.10.0,2025-11-30 11:18:44,"Hai Bapak Fasih, mohon maaf sebelumnya. Penyesuaian masa aktif ditujukan untuk memberikan fleksibilitas dan kualitas layanan yang lebih baik lagi. Namun jangan khawatir, anda masih bisa cek berkala penawaran promo melalui *888# atau aplikasi myIM3. Informasi lebih lanjut, silakan hubungi IM3 Official WhatsApp 08551000185. Terima Kasih ^Valy",2025-11-30 12:09:17,82.10.0
4f09bdba-59b7-47db-85e6-798332bf5257,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mulai ya korup-korupnya, kuota awalnya 50k 40gb, sekarang 50k 20gb, bukannya apa, itupun kita make kuota mau masuk spam² gak jelas, nyuruh kita buka browser tolong lah 😂",5,1,,2025-11-30 10:32:09,,,
79791c95-f488-439e-9286-46a671ad1fd2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pop up promo nge spam, nyebelin banget",1,0,,2025-11-30 10:19:16,"Hai Pelanggan IM3, mohon maaf atas ketidaknyamanannya. Silakan infokan detilnya melalui IM3 Official WhatsApp di 08551000185 agar segera kami bantu lebih lanjutnya. Kami tunggu ya. Terima Kasih ^Valy",2025-11-30 10:13:50,
27806c38-a326-4e60-b87d-0debe393049f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ni provider aneh sumpah. ngasih pop up iklan seenak jidat. gak liat situasi. dipencet ""cancel"" malah diarahin ke web. gak butuh sumpah, gak butuh",1,0,82.10.0,2025-11-30 09:21:51,"Hai Ibu Irelia, mohon maaf atas ketidaknyamanannya. Silakan infokan detilnya melalui IM3 Official WhatsApp di 08551000185 agar segera kami bantu lebih lanjutnya. Kami tunggu ya. Terima Kasih ^Valy",2025-11-30 09:45:17,82.10.0
8913c410-3087-4821-8747-64cc2a66ba07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,stop kirim pop up message bikin habis batre dan mengganggu!,1,0,82.10.0,2025-11-30 09:17:50,"Selamat Pagi Bapak Andi, mohon maaf untuk notifikasi yang muncul. Untuk pengecekan lebih lanjut dapat infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-12-01 02:28:45,82.10.0
09909c66-0750-4513-8fd9-2ac1a4ae088c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"beli yang paket freedom inet bonus viu, gak bisa²diredeem.. coba tlp ke cs katanya tidak bisa digunakan di pulau jawa 🤣alasan macam apa ini😅",1,0,82.10.0,2025-11-30 08:31:10,"Hai kak Ajeng, maaf atas keluhan yg dialami. Terkait keluhan tsb agar dpat kami bantu pengecekan, bisa infokan screenshot tampilannya melalui link WA di https://bit.ly/twim3wa. Salam ^Ani",2023-01-01 09:24:25,82.10.0
8017d96c-22c0-4b7a-bc36-544fb2dba659,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"beli pulsa di shopee 115k, yang masuk cuman 110k.",1,0,82.10.0,2025-11-30 08:06:12,Mohon maaf sebelumnya Ibu Nurul. Silakan infokan nomor dan detail data melalui IM3 Official WhatsApp di 08551000185. Kami akan melakukan pengecekan lebih lanjut. Terima kasih.^Valy,2025-11-30 09:16:44,82.10.0
0c884a54-79f7-4821-a312-fa7a262cda18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,otp was never sent.,1,0,82.10.0,2025-11-30 07:30:04,"Hi Mr/Mrs, we're sorry for the inconvenience. Please ensure that premium SMS settings on your device are always allow. Please chat us through IM3 Official WhatsApp 0855-1000-185 to assist you with further checking. Thank you ^Valy",2025-11-30 09:07:26,82.10.0
5702d1d5-8bc6-4e96-aff0-569f7a51a100,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"di scroll malah blank putih, aplikasi tidak berguna",2,0,82.10.0,2025-11-30 07:19:11,"Hai Bapak Abdul, mohon maaf sebelumnya. Pastikan sudah melakukan pembaruan versi aplikasi atau clear cache. Apabila butuh bantuan lanjut, melalui IM3 Official WhatsApp di 08551000185. Terima Kasih.^Valy",2025-11-30 08:59:37,82.10.0
e5d7790c-8d96-4a53-92f3-de530099c6cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Thank you, Good service for abroad",5,0,82.10.0,2025-11-30 02:47:33,,,82.10.0
2376277a-d469-4c7f-94ed-417c289d2f53,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ni provider da pake nawarin jasa satpam tp aplikasiny juga providerny sendiri ng-spam macam besok mau kiamat. sampah dibanding provider sampah sekalipun.,1,1,82.10.0,2025-11-30 02:33:04,"Selamat Siang Pelanggan IM3, mohon maaf untuk pengalamannya. Infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-11-30 06:43:20,82.10.0
267e054f-83e2-47e1-94a3-ae7cef4f13a3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This application is good for me,5,0,82.5.0,2025-11-30 02:27:32,,,82.5.0
ae7cb280-096f-4b9a-913c-440833f4a2e6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buang buang pulsa, mending pake Telkomsel",1,0,82.10.0,2025-11-30 00:38:18,"Selamat Siang Bapak Yoga, mohon maaf untuk pengalamannya. Infokan datanya melalui WhatsApp Official IM3 di 0855-1000-185 agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-11-30 06:22:34,82.10.0
